PassengerId,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,num,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_True,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,deck_T,side_S
2909_01,0.08860759493670886,False,False,False,False,False,False,0.24973600844772964,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2910_01,0.4050632911392405,False,False,False,False,False,False,0.31784582893347413,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2912_01,0.43037974683544306,False,False,False,False,False,False,0.09398099260823653,False,True,True,False,True,False,False,False,False,True,False,False,False,False
2913_01,0.620253164556962,False,False,False,False,False,False,0.31837381203801474,False,True,False,False,True,False,False,False,False,False,True,False,False,False
2919_01,0.5443037974683544,False,False,False,False,False,True,0.05068637803590285,False,True,False,False,True,False,False,False,True,False,False,False,False,True
2919_02,0.0,False,False,False,False,False,True,0.29303062302006333,False,True,False,False,True,False,False,False,False,False,True,False,False,True
2919_03,0.0759493670886076,False,False,False,False,False,True,0.29303062302006333,False,True,True,False,True,False,False,False,False,False,True,False,False,True
2920_01,0.2911392405063291,False,False,False,False,False,True,0.3199577613516367,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2925_01,0.5443037974683544,False,False,False,False,False,True,0.32154171066525866,False,True,False,False,True,False,False,False,False,False,True,False,False,False
2925_02,0.2911392405063291,False,False,False,False,False,True,0.32154171066525866,False,True,True,False,False,False,False,False,False,False,True,False,False,False
2926_01,0.5443037974683544,False,False,False,False,False,False,0.22544878563885953,False,True,False,False,True,False,False,False,False,False,True,False,False,True
2927_01,0.5189873417721519,False,False,False,False,False,True,0.32259767687434,False,True,True,False,False,False,False,False,False,False,True,False,False,False
2928_01,0.6835443037974683,True,True,True,True,True,False,0.04857444561774023,True,False,False,False,False,True,True,False,False,False,False,False,False,False
2928_02,0.6455696202531646,False,False,False,False,False,True,0.04857444561774023,True,False,True,False,True,False,True,False,False,False,False,False,False,False
2928_03,0.5569620253164557,False,False,False,False,False,True,0.04857444561774023,True,False,True,False,True,False,True,False,False,False,False,False,False,False
2929_01,0.6075949367088608,False,False,False,False,False,True,0.24656810982048571,False,False,True,True,False,False,False,False,False,False,False,True,False,True
2930_01,0.569620253164557,False,False,False,False,False,False,0.2502639915522703,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2934_01,0.25316455696202533,False,False,False,False,False,False,0.29408658922914466,False,False,False,True,False,False,False,False,False,False,True,False,False,True
2935_01,0.4177215189873418,False,False,False,False,False,False,0.0010559662090813093,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2936_01,0.26582278481012656,False,False,False,False,False,False,0.24709609292502638,False,False,False,False,True,False,False,False,False,False,False,True,False,True
2938_01,0.8607594936708861,False,False,False,False,False,True,0.05279831045406547,True,False,True,False,True,False,False,True,False,False,False,False,False,False
2940_01,0.2911392405063291,False,False,False,False,False,True,0.32470960929250264,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2941_01,0.20253164556962025,False,False,False,False,False,False,0.2518479408658923,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2942_01,0.4430379746835443,False,False,False,False,False,False,0.2946145723336853,False,False,False,False,True,False,False,False,False,False,True,False,False,True
2943_01,0.27848101265822783,False,False,False,False,False,False,0.2523759239704329,False,False,True,False,True,False,False,False,False,False,False,True,False,False
2944_01,0.6455696202531646,False,False,False,False,False,False,0.29514255543822593,False,False,False,False,True,False,False,False,False,False,True,False,False,True
2944_02,0.02531645569620253,False,False,False,False,False,False,0.24762407602956704,False,False,False,True,False,False,False,False,False,False,False,True,False,True
2944_03,0.3670886075949367,False,False,False,False,False,False,0.24762407602956704,False,False,True,False,False,False,False,False,False,False,False,True,False,True
2944_04,0.0,False,False,False,False,False,True,0.24762407602956704,False,False,False,False,True,False,False,False,False,False,False,True,False,True
2945_01,0.49367088607594933,False,False,False,False,False,True,0.25290390707497357,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2948_01,0.6962025316455696,False,False,False,False,False,True,0.05913410770855332,True,False,False,False,True,False,False,True,False,False,False,False,False,True
2949_01,0.27848101265822783,False,False,False,False,False,False,0.25448785638859556,False,False,True,False,True,False,False,False,False,False,False,True,False,False
2950_01,0.25316455696202533,False,False,False,False,False,False,0.3257655755015839,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2953_01,0.31645569620253167,False,False,False,False,False,True,0.09450897571277718,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2954_01,0.22784810126582278,False,False,False,False,False,True,0.32682154171066524,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2956_01,0.35443037974683544,False,False,False,False,False,False,0.24815205913410768,False,False,False,True,False,False,False,False,False,False,False,True,False,True
2958_01,0.3291139240506329,False,False,False,False,False,False,0.29619852164730726,False,False,False,False,True,False,False,False,False,False,True,False,False,True
2959_01,0.35443037974683544,False,False,False,False,False,False,0.3273495248152059,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2960_01,0.6835443037974683,False,False,False,False,False,False,0.2967265047518479,False,False,False,False,True,False,False,False,False,False,True,False,False,True
2961_01,0.7088607594936709,False,False,False,False,False,False,0.32787750791974657,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2962_01,0.31645569620253167,False,False,False,False,False,False,0.09503695881731784,False,True,False,False,True,False,False,False,False,True,False,False,False,False
2964_01,0.3291139240506329,False,False,False,False,False,False,0.018479408658922912,True,False,False,False,True,False,False,False,False,False,False,False,False,True
2965_01,0.17721518987341772,False,False,False,False,False,False,0.3284054910242872,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2966_01,0.26582278481012656,False,False,False,False,False,True,0.09556494192185849,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2968_01,0.5443037974683544,False,False,False,False,False,True,0.2560718057022175,False,False,True,False,True,False,False,False,False,False,False,True,False,False
2969_01,0.46835443037974683,False,False,False,False,False,False,0.25659978880675816,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2970_01,0.34177215189873417,False,False,False,False,False,False,0.22544878563885953,False,False,False,False,True,False,False,False,False,False,True,False,False,True
2971_01,0.4810126582278481,False,False,False,False,False,True,0.001583949313621964,True,False,False,False,True,False,False,False,False,False,False,False,True,False
2972_01,0.17721518987341772,False,False,False,False,False,True,0.09609292502639914,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2975_01,0.25316455696202533,False,False,False,False,False,False,0.29778247096092925,False,False,False,True,False,False,False,False,False,False,True,False,False,True
2979_01,0.4177215189873418,False,False,False,False,False,False,0.049102428722280884,True,False,False,False,True,False,True,False,False,False,False,False,False,False
2982_01,0.4177215189873418,False,False,False,False,False,True,0.05860612460401267,True,False,True,False,False,False,True,False,False,False,False,False,False,True
2983_01,0.16455696202531644,False,False,False,False,False,True,0.0966209081309398,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2984_01,0.46835443037974683,False,False,False,False,False,False,0.051214361140443504,True,False,False,False,True,False,False,False,True,False,False,False,False,True
2986_01,0.18987341772151897,False,False,False,False,False,False,0.10401267159450897,False,True,False,False,True,False,False,False,False,True,False,False,False,True
2988_01,0.4177215189873418,False,False,False,False,False,False,0.01900739176346357,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2990_01,0.3037974683544304,False,False,False,False,False,True,0.249208025343189,False,False,True,True,False,False,False,False,False,False,False,True,False,True
2992_01,0.620253164556962,False,False,False,False,False,False,0.30095036958817317,False,False,False,True,False,False,False,False,False,False,True,False,False,True
2993_01,0.3037974683544304,False,False,False,False,False,False,0.30147835269271384,False,False,False,False,True,False,False,False,False,False,True,False,False,True
2994_01,0.3037974683544304,False,False,False,False,False,False,0.10454065469904962,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2995_01,0.3291139240506329,False,False,False,False,False,True,0.04963041182682154,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2995_02,0.5063291139240507,False,False,False,False,False,True,0.04963041182682154,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2996_01,0.3924050632911392,False,False,False,False,False,False,0.33051742344244983,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2998_01,0.5949367088607594,False,False,False,False,False,True,0.059662090813093975,True,False,False,False,True,False,False,True,False,False,False,False,False,True
3000_01,0.24050632911392406,False,False,False,False,False,False,0.3310454065469905,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3001_01,0.4810126582278481,True,True,True,True,True,False,0.05332629355860612,True,False,False,False,False,True,False,True,False,False,False,False,False,False
3001_02,0.4177215189873418,False,False,False,False,False,True,0.05332629355860612,True,False,False,False,False,False,False,True,False,False,False,False,False,False
3003_01,0.569620253164557,False,False,False,False,False,True,0.06019007391763463,True,False,True,False,True,False,False,True,False,False,False,False,False,True
3004_01,0.012658227848101266,False,False,False,False,False,True,0.24973600844772964,False,False,True,False,True,False,False,False,False,False,False,True,False,True
3004_02,0.4050632911392405,False,False,False,False,False,False,0.30200633579725444,False,False,False,False,True,False,False,False,False,False,True,False,False,True
3005_01,0.8860759493670886,False,False,False,False,False,True,0.3025343189017951,False,True,True,False,True,False,False,False,False,False,True,False,False,True
3006_01,0.24050632911392406,False,False,False,False,False,False,0.2502639915522703,False,False,False,True,False,False,False,False,False,False,False,True,False,True
3009_01,0.6962025316455696,False,False,False,False,False,True,0.0976768743400211,False,True,True,True,False,False,False,False,False,True,False,False,False,False
3010_01,0.6075949367088608,False,False,False,False,False,False,0.05068637803590285,True,False,False,False,True,False,True,False,False,False,False,False,False,False
3012_01,0.8354430379746836,False,False,False,False,False,False,0.25079197465681097,False,False,False,False,True,False,False,False,False,False,False,True,False,True
3013_01,0.16455696202531644,False,False,False,False,False,False,0.33210137275607177,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3014_01,0.5063291139240507,False,False,False,False,False,False,0.06071805702217529,True,False,False,False,False,False,False,True,False,False,False,False,False,True
3015_01,0.4430379746835443,False,False,False,False,False,True,0.10506863780359028,False,False,False,False,True,False,False,False,False,True,False,False,False,True
3018_01,0.4050632911392405,False,False,False,False,False,False,0.33262935586061243,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3019_01,0.6455696202531646,False,False,False,False,False,False,0.09873284054910242,False,True,False,False,True,False,False,False,False,True,False,False,False,False
3020_01,0.46835443037974683,False,False,False,False,False,False,0.05913410770855332,True,False,False,False,True,False,True,False,False,False,False,False,False,True
3021_01,0.3924050632911392,False,False,False,False,False,False,0.25131995776135163,False,False,False,False,True,False,False,False,False,False,False,True,False,True
3021_02,0.46835443037974683,False,False,False,False,False,False,0.30306230200633577,False,False,False,False,True,False,False,False,False,False,True,False,False,True
3022_01,0.4810126582278481,False,False,False,False,False,False,0.05385427666314677,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3022_02,0.24050632911392406,False,False,False,False,False,False,0.05385427666314677,True,False,False,False,False,False,False,True,False,False,False,False,False,False
3023_01,0.4177215189873418,False,False,False,False,False,True,0.3331573389651531,False,True,True,False,True,False,False,False,False,False,True,False,False,False
3024_01,0.24050632911392406,False,False,False,False,False,True,0.33368532206969376,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3025_01,0.3924050632911392,False,False,False,False,False,True,0.2518479408658923,False,False,False,False,True,False,False,False,False,False,False,True,False,True
3025_02,0.5443037974683544,False,False,False,False,False,False,0.2518479408658923,False,False,False,False,True,False,False,False,False,False,False,True,False,True
3026_01,0.27848101265822783,False,False,False,False,False,False,0.2597676874340021,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3027_01,0.3037974683544304,False,False,False,False,False,False,0.26029567053854274,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3029_01,0.26582278481012656,False,False,False,False,False,False,0.05438225976768743,True,False,False,False,False,False,False,True,False,False,False,False,False,False
3029_02,0.17721518987341772,False,False,False,False,False,True,0.05438225976768743,True,False,False,False,True,False,False,True,False,False,False,False,False,False
3030_01,0.37974683544303794,False,False,False,False,False,True,0.051214361140443504,True,False,False,False,False,False,True,False,False,False,False,False,False,False
3030_02,0.27848101265822783,False,False,False,False,False,True,0.051214361140443504,True,False,True,False,True,False,True,False,False,False,False,False,False,False
3032_01,0.13924050632911392,False,False,False,False,False,False,0.2523759239704329,False,False,False,False,True,False,False,False,False,False,False,True,False,True
3032_02,0.05063291139240506,False,False,False,False,False,False,0.2523759239704329,False,False,True,False,True,False,False,False,False,False,False,True,False,True
3032_03,0.0,False,False,False,False,False,False,0.2523759239704329,False,False,False,False,True,False,False,False,False,False,False,True,False,True
3032_04,0.37974683544303794,False,False,False,False,False,False,0.30359028511087643,False,False,False,False,True,False,False,False,False,False,True,False,False,True
3033_01,0.26582278481012656,False,False,False,False,False,False,0.25290390707497357,False,False,False,True,False,False,False,False,False,False,False,True,False,True
3034_01,0.5063291139240507,False,False,False,False,False,False,0.22544878563885953,True,False,False,False,True,False,False,False,False,False,True,False,False,True
3036_01,0.7215189873417721,False,False,False,False,False,False,0.33474128827877503,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3038_01,0.4430379746835443,False,False,False,False,False,False,0.3041182682154171,False,True,False,False,True,False,False,False,False,False,True,False,False,True
3039_01,0.4050632911392405,False,False,False,False,False,False,0.019535374868004222,True,False,False,False,True,False,False,False,False,False,False,False,False,True
3040_01,0.4050632911392405,False,False,False,False,False,False,0.30464625131995776,False,True,False,False,True,False,False,False,False,False,True,False,False,True
3042_01,0.37974683544303794,False,False,False,False,False,False,0.30517423442449837,False,False,False,False,True,False,False,False,False,False,True,False,False,True
3044_01,0.8734177215189873,False,False,False,False,False,False,0.33579725448785636,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3045_01,0.26582278481012656,False,False,False,False,False,False,0.25343189017951423,False,False,True,False,True,False,False,False,False,False,False,True,False,True
3047_01,0.21518987341772153,False,False,False,False,False,True,0.10031678986272438,False,True,True,True,False,False,False,False,False,True,False,False,False,False
3047_02,0.20253164556962025,False,False,False,False,False,False,0.10031678986272438,False,True,False,False,True,False,False,False,False,True,False,False,False,False
3048_01,0.31645569620253167,False,False,False,False,False,False,0.10559662090813093,False,True,True,False,True,False,False,False,False,True,False,False,False,True
3050_01,0.31645569620253167,False,False,False,False,False,True,0.10084477296726505,True,False,False,False,True,False,False,False,False,True,False,False,False,False
3053_01,0.6582278481012658,False,False,False,False,False,False,0.22544878563885953,True,False,False,False,False,False,False,False,False,False,True,False,False,True
3054_01,0.16455696202531644,False,False,False,False,False,False,0.30570221752903903,False,False,False,False,True,False,False,False,False,False,True,False,False,True
3055_01,0.46835443037974683,False,False,False,False,False,False,0.336325237592397,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3060_01,0.16455696202531644,False,False,False,False,False,False,0.30675818373812036,False,True,False,False,True,False,False,False,False,False,True,False,False,True
3060_02,0.569620253164557,False,False,False,False,False,False,0.051742344244984154,False,True,False,False,True,False,False,False,True,False,False,False,False,True
3060_03,0.6962025316455696,False,False,False,False,False,False,0.10612460401267158,False,True,False,False,True,False,False,False,False,True,False,False,False,True
3061_01,0.27848101265822783,False,False,False,False,False,False,0.3368532206969377,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3061_02,0.49367088607594933,False,False,False,False,False,False,0.262935586061246,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3062_01,0.4430379746835443,False,False,False,False,False,False,0.05227032734952481,False,True,False,False,True,False,False,False,True,False,False,False,False,True
3063_01,0.24050632911392406,False,False,False,False,False,True,0.26346356916578667,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3063_02,0.08860759493670886,False,False,False,False,False,True,0.26346356916578667,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3063_03,0.24050632911392406,False,False,False,False,False,False,0.1013727560718057,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3064_01,0.26582278481012656,False,False,False,False,False,True,0.25448785638859556,False,False,True,False,True,False,False,False,False,False,False,True,False,True
3065_01,0.46835443037974683,False,False,False,False,False,True,0.04963041182682154,True,False,False,False,False,False,False,False,True,False,False,False,False,False
3066_01,0.4430379746835443,False,False,False,False,False,False,0.10190073917634634,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3067_01,0.27848101265822783,False,False,False,False,False,True,0.2550158394931362,False,False,True,False,True,False,False,False,False,False,False,True,False,True
3068_01,0.7848101265822784,False,False,False,False,False,False,0.26399155227032733,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3070_01,0.5189873417721519,False,False,False,False,False,True,0.264519535374868,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3071_01,0.20253164556962025,False,False,False,False,False,True,0.059662090813093975,True,False,True,False,True,False,True,False,False,False,False,False,False,True
3071_02,0.3291139240506329,False,False,False,False,False,False,0.059662090813093975,True,False,False,False,True,False,True,False,False,False,False,False,False,True
3073_01,0.45569620253164556,False,False,False,False,False,True,0.337909186906019,False,True,True,False,True,False,False,False,False,False,True,False,False,False
3076_01,0.34177215189873417,False,False,False,False,False,True,0.26504751847940866,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3079_01,0.27848101265822783,False,False,False,False,False,False,0.3389651531151003,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3080_01,0.5063291139240507,False,False,False,False,False,False,0.3083421330517423,False,False,False,False,True,False,False,False,False,False,True,False,False,True
3081_01,0.6329113924050633,False,False,False,False,False,True,0.06230200633579725,True,False,False,False,False,False,False,True,False,False,False,False,False,True
3081_02,0.7215189873417721,False,False,False,False,False,True,0.06230200633579725,True,False,True,False,True,False,False,True,False,False,False,False,False,True
3082_01,0.18987341772151897,False,False,False,False,False,True,0.26557550158394927,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3083_01,0.2911392405063291,False,False,False,False,False,False,0.05279831045406547,True,False,False,False,False,False,False,False,True,False,False,False,False,True
3084_01,0.7594936708860759,False,False,False,False,False,True,0.05332629355860612,False,True,True,False,False,False,False,False,True,False,False,False,False,True
3085_01,0.9240506329113924,False,False,False,False,False,False,0.26610348468848993,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3087_01,0.4430379746835443,False,False,False,False,False,True,0.2666314677930306,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3088_01,0.35443037974683544,False,False,False,False,False,False,0.013199577613516367,True,False,False,False,True,False,False,False,False,False,False,False,False,False
3090_01,0.34177215189873417,True,True,True,True,True,True,0.06071805702217529,True,False,False,False,True,True,True,False,False,False,False,False,False,True
3091_01,0.17721518987341772,False,False,False,False,False,False,0.22544878563885953,True,False,False,False,True,False,False,False,False,False,True,False,False,True
3091_02,0.3291139240506329,False,False,False,False,False,True,0.05385427666314677,True,False,True,False,True,False,False,False,True,False,False,False,False,True
3092_01,0.27848101265822783,False,False,False,False,False,False,0.26715945089757126,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3093_01,0.27848101265822783,False,False,False,False,False,True,0.10242872228088701,False,True,False,False,False,False,False,False,False,True,False,False,False,False
3095_01,0.8987341772151899,False,False,False,False,False,False,0.30887011615628296,False,True,False,True,False,False,False,False,False,False,True,False,False,True
3096_01,0.31645569620253167,False,False,False,False,False,True,0.05438225976768743,False,True,False,False,False,False,False,False,True,False,False,False,False,True
3099_01,0.34177215189873417,False,False,False,False,False,True,0.1071805702217529,False,True,True,False,True,False,False,False,False,True,False,False,False,True
3100_01,0.012658227848101266,False,False,False,False,False,False,0.2560718057022175,False,False,False,False,True,False,False,False,False,False,False,True,False,True
3100_02,0.6582278481012658,False,False,False,False,False,True,0.3093980992608236,False,False,False,False,True,False,False,False,False,False,True,False,False,True
3100_03,0.0,False,False,False,False,False,True,0.2560718057022175,False,False,True,False,True,False,False,False,False,False,False,True,False,True
3102_01,0.37974683544303794,False,False,False,False,False,True,0.05332629355860612,True,False,True,False,False,False,True,False,False,False,False,False,False,False
3103_01,0.6582278481012658,True,True,True,True,True,False,0.05385427666314677,True,False,False,False,True,True,True,False,False,False,False,False,False,False
3104_01,0.1518987341772152,False,False,False,False,False,True,0.2676874340021119,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3104_02,0.27848101265822783,False,False,False,False,False,True,0.2676874340021119,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3110_01,0.3037974683544304,False,False,False,False,False,True,0.2687434002111932,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3111_01,0.27848101265822783,False,False,False,False,False,False,0.05015839493136219,False,True,False,False,True,False,False,False,True,False,False,False,False,False
3112_01,0.18987341772151897,False,False,False,False,False,False,0.2576557550158395,False,False,True,True,False,False,False,False,False,False,False,True,False,True
3113_01,0.26582278481012656,False,False,False,False,False,True,0.05068637803590285,False,True,True,False,True,False,False,False,True,False,False,False,False,False
3113_02,0.7088607594936709,False,False,False,False,False,True,0.05068637803590285,False,True,True,False,False,False,False,False,True,False,False,False,False,False
3114_01,0.6329113924050633,False,False,False,False,False,False,0.051214361140443504,False,True,False,False,True,False,False,False,True,False,False,False,False,False
3116_01,0.25316455696202533,False,False,False,False,False,False,0.3405491024287223,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3117_01,0.4050632911392405,False,False,False,False,False,False,0.34107708553326294,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3118_01,0.35443037974683544,False,False,False,False,False,False,0.26927138331573386,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3119_01,0.9367088607594937,False,False,False,False,False,False,0.2587117212249208,False,False,False,False,True,False,False,False,False,False,False,True,False,True
3120_01,0.31645569620253167,False,False,False,False,False,True,0.10770855332629355,False,True,True,False,True,False,False,False,False,True,False,False,False,True
3120_02,0.3924050632911392,False,False,False,False,False,False,0.10770855332629355,False,True,False,False,True,False,False,False,False,True,False,False,False,True
3121_01,0.0759493670886076,False,False,False,False,False,True,0.2592397043294614,False,False,True,True,False,False,False,False,False,False,False,True,False,True
3123_01,0.21518987341772153,False,False,False,False,False,True,0.2697993664202745,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3124_01,0.1518987341772152,False,False,False,False,False,True,0.3421330517423442,False,True,True,False,True,False,False,False,False,False,True,False,False,False
3124_02,0.5949367088607594,False,False,False,False,False,True,0.3421330517423442,False,True,False,False,True,False,False,False,False,False,True,False,False,False
3124_03,0.5822784810126582,False,False,False,False,False,True,0.3421330517423442,False,True,True,False,True,False,False,False,False,False,True,False,False,False
3126_01,0.3924050632911392,False,False,False,False,False,True,0.06124604012671594,True,False,False,False,False,False,True,False,False,False,False,False,False,True
3126_02,0.45569620253164556,False,False,False,False,False,True,0.06124604012671594,True,False,False,False,True,False,True,False,False,False,False,False,False,True
3128_01,0.18987341772151897,False,False,False,False,False,False,0.2703273495248152,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3130_01,0.4810126582278481,False,False,False,False,False,False,0.31045406546990495,False,True,False,False,True,False,False,False,False,False,True,False,False,True
3131_01,0.6075949367088608,False,False,False,False,False,True,0.2597676874340021,False,False,True,False,False,False,False,False,False,False,False,True,False,True
3131_02,0.26582278481012656,False,False,False,False,False,True,0.2597676874340021,False,False,True,False,True,False,False,False,False,False,False,True,False,True
3131_03,0.05063291139240506,False,False,False,False,False,True,0.2597676874340021,False,False,True,False,True,False,False,False,False,False,False,True,False,True
3132_01,0.3924050632911392,False,False,False,False,False,True,0.34266103484688487,False,True,True,False,True,False,False,False,False,False,True,False,False,False
3133_01,0.3924050632911392,False,False,False,False,False,False,0.27085533262935585,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3134_01,0.7848101265822784,True,True,True,True,True,True,0.06282998944033791,True,False,False,True,False,True,False,True,False,False,False,False,False,True
3136_01,0.3670886075949367,False,False,False,False,False,True,0.2713833157338965,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3138_01,0.37974683544303794,False,False,False,False,False,False,0.22544878563885953,False,False,False,False,True,False,False,False,False,False,True,False,False,True
3140_01,0.3291139240506329,False,False,False,False,False,False,0.10876451953537486,False,True,False,False,True,False,False,False,False,True,False,False,False,True
3142_01,0.5443037974683544,False,False,False,False,False,False,0.3120380147835269,False,True,False,False,True,False,False,False,False,False,True,False,False,True
3142_02,0.4050632911392405,False,False,False,False,False,False,0.3120380147835269,False,True,False,False,True,False,False,False,False,False,True,False,False,True
3143_01,0.3037974683544304,False,False,False,False,False,True,0.31256599788806755,False,True,True,False,False,False,False,False,False,False,True,False,False,True
3145_01,0.620253164556962,False,False,False,False,False,True,0.34424498416050686,False,True,True,False,True,False,False,False,False,False,True,False,False,False
3147_01,0.26582278481012656,False,False,False,False,False,True,0.3136219640971489,False,False,False,False,True,False,False,False,False,False,True,False,False,True
3149_01,0.22784810126582278,False,False,False,False,False,True,0.2608236536430834,False,False,False,False,True,False,False,False,False,False,False,True,False,True
3149_02,0.22784810126582278,False,False,False,False,False,True,0.2608236536430834,False,False,True,False,True,False,False,False,False,False,False,True,False,True
3152_01,0.17721518987341772,False,False,False,False,False,False,0.26187961985216474,False,False,True,False,True,False,False,False,False,False,False,True,False,True
3158_01,0.26582278481012656,False,False,False,False,False,False,0.05279831045406547,False,True,False,False,True,False,False,False,True,False,False,False,False,False
3159_01,0.31645569620253167,False,False,False,False,False,True,0.34530095036958813,False,True,True,False,False,False,False,False,False,False,True,False,False,False
3161_01,0.7088607594936709,False,False,False,False,False,False,0.10982048574445617,True,False,False,False,False,False,False,False,False,True,False,False,False,True
3162_01,0.0,False,False,False,False,False,True,0.26399155227032733,False,False,False,False,True,False,False,False,False,False,False,True,False,True
3162_02,0.6962025316455696,False,False,False,False,False,False,0.3146779303062302,False,False,False,False,True,False,False,False,False,False,True,False,False,True
3162_03,0.17721518987341772,False,False,False,False,False,False,0.26399155227032733,False,False,True,False,True,False,False,False,False,False,False,True,False,True
3163_01,0.16455696202531644,False,False,False,False,False,False,0.34635691657866946,False,True,False,False,True,False,False,False,False,False,True,False,False,False
3163_02,0.5443037974683544,False,False,False,False,False,False,0.34635691657866946,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3164_01,0.49367088607594933,False,False,False,False,False,False,0.2724392819429778,False,False,True,False,True,False,False,False,False,False,False,True,False,False
3166_01,0.34177215189873417,False,False,False,False,False,True,0.3468848996832101,False,True,True,False,True,False,False,False,False,False,True,False,False,False
3168_01,0.3037974683544304,False,False,False,False,False,True,0.3474128827877508,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3169_01,0.3291139240506329,False,False,False,False,False,True,0.3157338965153115,False,False,False,False,True,False,False,False,False,False,True,False,False,True
3171_01,0.27848101265822783,False,False,False,False,False,True,0.26504751847940866,False,False,True,False,False,False,False,False,False,False,False,True,False,True
3172_01,0.3291139240506329,False,False,False,False,False,False,0.3479408658922914,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3174_01,0.24050632911392406,False,False,False,False,False,True,0.05332629355860612,False,True,False,False,True,False,False,False,True,False,False,False,False,False
3174_02,0.4810126582278481,False,False,False,False,False,True,0.34846884899683206,False,True,True,False,True,False,False,False,False,False,True,False,False,False
3175_01,0.4810126582278481,False,False,False,False,False,True,0.054910242872228086,True,False,True,False,False,False,True,False,False,False,False,False,False,False
3176_01,0.9746835443037974,False,False,False,False,False,True,0.10348468848996831,True,False,False,False,True,False,False,False,False,True,False,False,False,False
3179_01,0.35443037974683544,False,False,False,False,False,False,0.31626187961985214,False,False,False,False,False,False,False,False,False,False,True,False,False,True
3180_01,0.27848101265822783,False,False,False,False,False,False,0.35005279831045405,False,False,False,False,True,False,False,False,False,False,True,False,False,False
3181_01,0.25316455696202533,False,False,False,False,False,False,0.10401267159450897,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3182_01,0.22784810126582278,False,False,False,False,False,True,0.3167898627243928,False,False,False,False,True,False,False,False,False,False,True,False,False,True
3184_01,0.12658227848101267,False,False,False,False,False,True,0.061774023231256595,True,False,False,False,False,False,True,False,False,False,False,False,False,True
